name,year,hole,yardage,round,par,score,rtp_score,fairway,green,bunker,sand_save,scrambling,putts,par3,par4,par5,sg_approach,sg_around,sg_tee,sg_putt,sg_total,total_score,no_holes,avg_round_score,rank,no_masters,OWGR_april,OWGR_feb,rtp_score_grouped,time,round_hole,round_hole_time,round_year,no_masters_category,performance_by_par,OWGR_change,Level,P(w/ player effects),P(w/o player effects)
"An, Byeong Hun",2016,7,450,2,4,5,1,0,0,0,0,0,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,14,182,4032,1,4.09,-0.1134,1,0.24034,0.24034
"An, Byeong Hun",2016,7,450,2,4,5,1,0,0,0,0,0,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,14,182,4032,1,4.09,-0.1134,0,0.87353,0.87353
"An, Byeong Hun",2016,7,450,2,4,5,1,0,0,0,0,0,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,14,182,4032,1,4.09,-0.1134,-1,0.99653,0.99653
"An, Byeong Hun",2016,8,570,2,5,5,0,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,16,208,4032,1,4.73,-0.1134,2,0.0073,0.0073
"An, Byeong Hun",2016,8,570,2,5,5,0,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,16,208,4032,1,4.73,-0.1134,1,0.0772,0.0772
"An, Byeong Hun",2016,8,570,2,5,5,0,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,16,208,4032,1,4.73,-0.1134,0,0.64619,0.64619
"An, Byeong Hun",2016,8,570,2,5,5,0,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,16,208,4032,1,4.73,-0.1134,-1,0.98701,0.98701
"An, Byeong Hun",2016,9,460,2,4,4,0,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,18,234,4032,1,4.09,-0.1134,2,0.02208,0.02208
"An, Byeong Hun",2016,9,460,2,4,4,0,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,18,234,4032,1,4.09,-0.1134,1,0.20438,0.20438
"An, Byeong Hun",2016,9,460,2,4,4,0,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,18,234,4032,1,4.09,-0.1134,0,0.84867,0.84867
"An, Byeong Hun",2016,9,460,2,4,4,0,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,18,234,4032,1,4.09,-0.1134,-1,0.99573,0.99573
"An, Byeong Hun",2016,10,495,2,4,4,0,1,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,20,260,4032,1,4.09,-0.1134,2,0.03112,0.03112
"An, Byeong Hun",2016,10,495,2,4,4,0,1,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,20,260,4032,1,4.09,-0.1134,1,0.26769,0.26769
"An, Byeong Hun",2016,10,495,2,4,4,0,1,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,20,260,4032,1,4.09,-0.1134,0,0.88865,0.88865
"An, Byeong Hun",2016,10,495,2,4,4,0,1,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,20,260,4032,1,4.09,-0.1134,-1,0.997,0.997
"An, Byeong Hun",2016,11,505,2,4,5,1,0,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,22,286,4032,1,4.09,-0.1134,2,0.04187,0.04187
"An, Byeong Hun",2016,11,505,2,4,5,1,0,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,22,286,4032,1,4.09,-0.1134,1,0.3321,0.3321
"An, Byeong Hun",2016,11,505,2,4,5,1,0,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,22,286,4032,1,4.09,-0.1134,0,0.91565,0.91565
"An, Byeong Hun",2016,11,505,2,4,5,1,0,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,22,286,4032,1,4.09,-0.1134,-1,0.99779,0.99779
"An, Byeong Hun",2016,12,155,2,3,3,0,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,24,312,4032,1,3.03,-0.1134,2,0.02406,0.02406
"An, Byeong Hun",2016,12,155,2,3,3,0,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,24,312,4032,1,3.03,-0.1134,1,0.21907,0.21907
"An, Byeong Hun",2016,12,155,2,3,3,0,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,24,312,4032,1,3.03,-0.1134,0,0.85964,0.85964
"An, Byeong Hun",2016,12,155,2,3,3,0,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,24,312,4032,1,3.03,-0.1134,-1,0.99609,0.99609
"An, Byeong Hun",2016,13,510,2,5,4,-1,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,26,338,4032,1,4.73,-0.1134,2,0.00561,0.00561
"An, Byeong Hun",2016,13,510,2,5,4,-1,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,26,338,4032,1,4.73,-0.1134,1,0.0603,0.0603
"An, Byeong Hun",2016,13,510,2,5,4,-1,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,26,338,4032,1,4.73,-0.1134,0,0.5835,0.5835
"An, Byeong Hun",2016,13,510,2,5,4,-1,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,26,338,4032,1,4.73,-0.1134,-1,0.98314,0.98314
"An, Byeong Hun",2016,14,440,2,4,4,0,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,28,364,4032,1,4.09,-0.1134,2,0.02243,0.02243
"An, Byeong Hun",2016,14,440,2,4,4,0,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,28,364,4032,1,4.09,-0.1134,1,0.20705,0.20705
"An, Byeong Hun",2016,14,440,2,4,4,0,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,28,364,4032,1,4.09,-0.1134,0,0.85076,0.85076
"An, Byeong Hun",2016,14,440,2,4,4,0,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,28,364,4032,1,4.09,-0.1134,-1,0.9958,0.9958
"An, Byeong Hun",2016,15,530,2,5,4,-1,1,1,0,0,-1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,30,390,4032,1,4.73,-0.1134,2,0.00535,0.00535
"An, Byeong Hun",2016,15,530,2,5,4,-1,1,1,0,0,-1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,30,390,4032,1,4.73,-0.1134,1,0.05772,0.05772
"An, Byeong Hun",2016,15,530,2,5,4,-1,1,1,0,0,-1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,30,390,4032,1,4.73,-0.1134,0,0.57214,0.57214
"An, Byeong Hun",2016,15,530,2,5,4,-1,1,1,0,0,-1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,30,390,4032,1,4.73,-0.1134,-1,0.98235,0.98235
"An, Byeong Hun",2016,16,170,2,3,3,0,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,32,416,4032,1,3.03,-0.1134,2,0.01939,0.01939
"An, Byeong Hun",2016,16,170,2,3,3,0,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,32,416,4032,1,3.03,-0.1134,1,0.18366,0.18366
"An, Byeong Hun",2016,16,170,2,3,3,0,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,32,416,4032,1,3.03,-0.1134,0,0.83085,0.83085
"An, Byeong Hun",2016,16,170,2,3,3,0,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,32,416,4032,1,3.03,-0.1134,-1,0.99513,0.99513
"An, Byeong Hun",2016,17,440,2,4,4,0,1,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,34,442,4032,1,4.09,-0.1134,2,0.02649,0.02649
"An, Byeong Hun",2016,17,440,2,4,4,0,1,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,34,442,4032,1,4.09,-0.1134,1,0.23642,0.23642
"An, Byeong Hun",2016,17,440,2,4,4,0,1,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,34,442,4032,1,4.09,-0.1134,0,0.87112,0.87112
"An, Byeong Hun",2016,17,440,2,4,4,0,1,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,34,442,4032,1,4.09,-0.1134,-1,0.99646,0.99646
"An, Byeong Hun",2016,18,465,2,4,5,1,0,0,1,1,0,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,36,468,4032,1,4.09,-0.1134,2,0.0295,0.0295
"An, Byeong Hun",2016,18,465,2,4,5,1,0,0,1,1,0,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,36,468,4032,1,4.09,-0.1134,1,0.25701,0.25701
"An, Byeong Hun",2016,18,465,2,4,5,1,0,0,1,1,0,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,36,468,4032,1,4.09,-0.1134,0,0.88307,0.88307
"An, Byeong Hun",2016,18,465,2,4,5,1,0,0,1,1,0,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,36,468,4032,1,4.09,-0.1134,-1,0.99683,0.99683
"An, Byeong Hun",2016,1,445,3,4,.,.,1,0,0,0,0,3,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,3,39,6048,1,4.09,-0.1134,2,0.0345,0.0345
"An, Byeong Hun",2016,1,445,3,4,.,.,1,0,0,0,0,3,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,3,39,6048,1,4.09,-0.1134,1,0.2891,0.2891
"An, Byeong Hun",2016,1,445,3,4,.,.,1,0,0,0,0,3,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,3,39,6048,1,4.09,-0.1134,0,0.89877,0.89877
"An, Byeong Hun",2016,1,445,3,4,.,.,1,0,0,0,0,3,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,3,39,6048,1,4.09,-0.1134,-1,0.9973,0.9973
"An, Byeong Hun",2016,2,575,3,5,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,6,78,6048,1,4.73,-0.1134,2,0.00602,0.00602
"An, Byeong Hun",2016,2,575,3,5,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,6,78,6048,1,4.73,-0.1134,1,0.06444,0.06444
"An, Byeong Hun",2016,2,575,3,5,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,6,78,6048,1,4.73,-0.1134,0,0.60058,0.60058
"An, Byeong Hun",2016,2,575,3,5,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,6,78,6048,1,4.73,-0.1134,-1,0.98427,0.98427
"An, Byeong Hun",2016,3,350,3,4,.,.,1,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,9,117,6048,1,4.09,-0.1134,2,0.0142,0.0142
"An, Byeong Hun",2016,3,350,3,4,.,.,1,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,9,117,6048,1,4.09,-0.1134,1,0.14086,0.14086
"An, Byeong Hun",2016,3,350,3,4,.,.,1,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,9,117,6048,1,4.09,-0.1134,0,0.78163,0.78163
"An, Byeong Hun",2016,3,350,3,4,.,.,1,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,9,117,6048,1,4.09,-0.1134,-1,0.99333,0.99333
"An, Byeong Hun",2016,4,240,3,3,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,12,156,6048,1,3.03,-0.1134,2,0.03445,0.03445
"An, Byeong Hun",2016,4,240,3,3,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,12,156,6048,1,3.03,-0.1134,1,0.28875,0.28875
"An, Byeong Hun",2016,4,240,3,3,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,12,156,6048,1,3.03,-0.1134,0,0.89861,0.89861
"An, Byeong Hun",2016,4,240,3,3,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,12,156,6048,1,3.03,-0.1134,-1,0.9973,0.9973
"An, Byeong Hun",2016,5,455,3,4,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,15,195,6048,1,4.09,-0.1134,2,0.02756,0.02756
"An, Byeong Hun",2016,5,455,3,4,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,15,195,6048,1,4.09,-0.1134,1,0.24383,0.24383
"An, Byeong Hun",2016,5,455,3,4,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,15,195,6048,1,4.09,-0.1134,0,0.87561,0.87561
"An, Byeong Hun",2016,5,455,3,4,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,15,195,6048,1,4.09,-0.1134,-1,0.9966,0.9966
"An, Byeong Hun",2016,6,180,3,3,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,18,234,6048,1,3.03,-0.1134,2,0.02257,0.02257
"An, Byeong Hun",2016,6,180,3,3,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,18,234,6048,1,3.03,-0.1134,1,0.20807,0.20807
"An, Byeong Hun",2016,6,180,3,3,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,18,234,6048,1,3.03,-0.1134,0,0.85155,0.85155
"An, Byeong Hun",2016,6,180,3,3,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,18,234,6048,1,3.03,-0.1134,-1,0.99583,0.99583
"An, Byeong Hun",2016,7,450,3,4,.,.,0,0,1,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,21,273,6048,1,4.09,-0.1134,2,0.02645,0.02645
"An, Byeong Hun",2016,7,450,3,4,.,.,0,0,1,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,21,273,6048,1,4.09,-0.1134,1,0.23618,0.23618
"An, Byeong Hun",2016,7,450,3,4,.,.,0,0,1,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,21,273,6048,1,4.09,-0.1134,0,0.87098,0.87098
"An, Byeong Hun",2016,7,450,3,4,.,.,0,0,1,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,21,273,6048,1,4.09,-0.1134,-1,0.99645,0.99645
"An, Byeong Hun",2016,8,570,3,5,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,24,312,6048,1,4.73,-0.1134,2,0.00713,0.00713
"An, Byeong Hun",2016,8,570,3,5,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,24,312,6048,1,4.73,-0.1134,1,0.07558,0.07558
"An, Byeong Hun",2016,8,570,3,5,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,24,312,6048,1,4.73,-0.1134,0,0.64093,0.64093
"An, Byeong Hun",2016,8,570,3,5,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,24,312,6048,1,4.73,-0.1134,-1,0.98672,0.98672
"An, Byeong Hun",2016,9,460,3,4,.,.,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,27,351,6048,1,4.09,-0.1134,2,0.02159,0.02159
"An, Byeong Hun",2016,9,460,3,4,.,.,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,27,351,6048,1,4.09,-0.1134,1,0.20068,0.20068
"An, Byeong Hun",2016,9,460,3,4,.,.,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,27,351,6048,1,4.09,-0.1134,0,0.8457,0.8457
"An, Byeong Hun",2016,9,460,3,4,.,.,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,27,351,6048,1,4.09,-0.1134,-1,0.99563,0.99563
"An, Byeong Hun",2016,10,495,3,4,.,.,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,30,390,6048,1,4.09,-0.1134,2,0.03044,0.03044
"An, Byeong Hun",2016,10,495,3,4,.,.,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,30,390,6048,1,4.09,-0.1134,1,0.26322,0.26322
"An, Byeong Hun",2016,10,495,3,4,.,.,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,30,390,6048,1,4.09,-0.1134,0,0.88636,0.88636
"An, Byeong Hun",2016,10,495,3,4,.,.,1,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,30,390,6048,1,4.09,-0.1134,-1,0.99693,0.99693
"An, Byeong Hun",2016,11,505,3,4,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,33,429,6048,1,4.09,-0.1134,2,0.04096,0.04096
"An, Byeong Hun",2016,11,505,3,4,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,33,429,6048,1,4.09,-0.1134,1,0.32704,0.32704
"An, Byeong Hun",2016,11,505,3,4,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,33,429,6048,1,4.09,-0.1134,0,0.91386,0.91386
"An, Byeong Hun",2016,11,505,3,4,.,.,0,0,0,0,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,33,429,6048,1,4.09,-0.1134,-1,0.99774,0.99774
"An, Byeong Hun",2016,12,155,3,3,.,.,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,36,468,6048,1,3.03,-0.1134,2,0.02353,0.02353
"An, Byeong Hun",2016,12,155,3,3,.,.,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,36,468,6048,1,3.03,-0.1134,1,0.21518,0.21518
"An, Byeong Hun",2016,12,155,3,3,.,.,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,36,468,6048,1,3.03,-0.1134,0,0.85685,0.85685
"An, Byeong Hun",2016,12,155,3,3,.,.,0,0,1,1,1,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,36,468,6048,1,3.03,-0.1134,-1,0.996,0.996
"An, Byeong Hun",2016,13,510,3,5,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,39,507,6048,1,4.73,-0.1134,2,0.00548,0.00548
"An, Byeong Hun",2016,13,510,3,5,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,39,507,6048,1,4.73,-0.1134,1,0.05902,0.05902
"An, Byeong Hun",2016,13,510,3,5,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,39,507,6048,1,4.73,-0.1134,0,0.57792,0.57792
"An, Byeong Hun",2016,13,510,3,5,.,.,0,1,0,0,-1,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,39,507,6048,1,4.73,-0.1134,-1,0.98275,0.98275
"An, Byeong Hun",2016,14,440,3,4,.,.,1,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,42,546,6048,1,4.09,-0.1134,2,0.02194,0.02194
"An, Byeong Hun",2016,14,440,3,4,.,.,1,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,42,546,6048,1,4.09,-0.1134,1,0.20331,0.20331
"An, Byeong Hun",2016,14,440,3,4,.,.,1,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,42,546,6048,1,4.09,-0.1134,0,0.84782,0.84782
"An, Byeong Hun",2016,14,440,3,4,.,.,1,0,0,0,0,2,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,42,546,6048,1,4.09,-0.1134,-1,0.99571,0.99571
"An, Byeong Hun",2016,15,530,3,5,.,.,1,0,0,0,0,1,3.03,4.09,4.73,0.035,-0.09,0.326,-0.059,0.212,151,36,75.5,54.5,2,3.2279,3.3413,.,12,45,585,6048,1,4.73,-0.1134,2,0.00523,0.00523
