name,year,hole,yardage,round,par,score,rtp_score,sg_total,no_masters,Level,Mu,Mu.no.bulps,P
"Matsuyama, Hideki",2016,14,440,4,4,4,0,1.29,5,3,0.00135,0.00147,0.00135
"Matsuyama, Hideki",2016,14,440,4,4,4,0,1.29,5,2,0.0107,0.01167,0.0107
"Matsuyama, Hideki",2016,14,440,4,4,4,0,1.29,5,1,0.11021,0.11911,0.11021
"Matsuyama, Hideki",2016,14,440,4,4,4,0,1.29,5,0,0.73182,0.74868,0.73182
"Matsuyama, Hideki",2016,14,440,4,4,4,0,1.29,5,-1,0.99136,0.99208,0.99136
"Matsuyama, Hideki",2016,15,530,4,5,5,0,1.29,5,3,0.00024,0.00026,0.00024
"Matsuyama, Hideki",2016,15,530,4,5,5,0,1.29,5,2,0.00193,0.00211,0.00193
"Matsuyama, Hideki",2016,15,530,4,5,5,0,1.29,5,1,0.02168,0.02362,0.02168
"Matsuyama, Hideki",2016,15,530,4,5,5,0,1.29,5,0,0.32807,0.34769,0.32807
"Matsuyama, Hideki",2016,15,530,4,5,5,0,1.29,5,-1,0.95357,0.9573,0.95357
"Matsuyama, Hideki",2016,16,170,4,3,3,0,1.29,5,3,0.00139,0.00151,0.00139
"Matsuyama, Hideki",2016,16,170,4,3,3,0,1.29,5,2,0.011,0.012,0.011
"Matsuyama, Hideki",2016,16,170,4,3,3,0,1.29,5,1,0.11295,0.12204,0.11295
"Matsuyama, Hideki",2016,16,170,4,3,3,0,1.29,5,0,0.73721,0.75385,0.73721
"Matsuyama, Hideki",2016,16,170,4,3,3,0,1.29,5,-1,0.9916,0.9923,0.9916
"Matsuyama, Hideki",2016,17,440,4,4,4,0,1.29,5,3,0.00364,0.00398,0.00364
"Matsuyama, Hideki",2016,17,440,4,4,4,0,1.29,5,2,0.02846,0.03098,0.02846
"Matsuyama, Hideki",2016,17,440,4,4,4,0,1.29,5,1,0.25108,0.26793,0.25108
"Matsuyama, Hideki",2016,17,440,4,4,4,0,1.29,5,0,0.88076,0.88967,0.88076
"Matsuyama, Hideki",2016,17,440,4,4,4,0,1.29,5,-1,0.99679,0.99706,0.99679
"Matsuyama, Hideki",2016,18,465,4,4,4,0,1.29,5,3,0.00279,0.00305,0.00279
"Matsuyama, Hideki",2016,18,465,4,4,4,0,1.29,5,2,0.02193,0.02389,0.02193
"Matsuyama, Hideki",2016,18,465,4,4,4,0,1.29,5,1,0.20421,0.21883,0.20421
"Matsuyama, Hideki",2016,18,465,4,4,4,0,1.29,5,0,0.84971,0.86057,0.84971
"Matsuyama, Hideki",2016,18,465,4,4,4,0,1.29,5,-1,0.99581,0.99616,0.99581
"McDowell, Graeme",2016,1,445,1,4,4,0,-0.178,9,3,0.00515,0.00522,0.00515
"McDowell, Graeme",2016,1,445,1,4,4,0,-0.178,9,2,0.03982,0.04032,0.03982
"McDowell, Graeme",2016,1,445,1,4,4,0,-0.178,9,1,0.32188,0.32472,0.32188
"McDowell, Graeme",2016,1,445,1,4,4,0,-0.178,9,0,0.91272,0.91375,0.91272
"McDowell, Graeme",2016,1,445,1,4,4,0,-0.178,9,-1,0.99773,0.99776,0.99773
"McDowell, Graeme",2016,2,575,1,5,5,0,-0.178,9,3,0.00057,0.00057,0.00057
"McDowell, Graeme",2016,2,575,1,5,5,0,-0.178,9,2,0.00452,0.00458,0.00452
"McDowell, Graeme",2016,2,575,1,5,5,0,-0.178,9,1,0.04943,0.05004,0.04943
"McDowell, Graeme",2016,2,575,1,5,5,0,-0.178,9,0,0.53393,0.53716,0.53393
"McDowell, Graeme",2016,2,575,1,5,5,0,-0.178,9,-1,0.97967,0.97993,0.97967
"McDowell, Graeme",2016,3,350,1,4,4,0,-0.178,9,3,0.00153,0.00155,0.00153
"McDowell, Graeme",2016,3,350,1,4,4,0,-0.178,9,2,0.01215,0.01231,0.01215
"McDowell, Graeme",2016,3,350,1,4,4,0,-0.178,9,1,0.12344,0.12485,0.12344
"McDowell, Graeme",2016,3,350,1,4,4,0,-0.178,9,0,0.75625,0.75864,0.75625
"McDowell, Graeme",2016,3,350,1,4,4,0,-0.178,9,-1,0.9924,0.99249,0.9924
"McDowell, Graeme",2016,4,240,1,3,3,0,-0.178,9,3,0.00484,0.0049,0.00484
"McDowell, Graeme",2016,4,240,1,3,3,0,-0.178,9,2,0.03747,0.03794,0.03747
"McDowell, Graeme",2016,4,240,1,3,3,0,-0.178,9,1,0.30821,0.31098,0.30821
"McDowell, Graeme",2016,4,240,1,3,3,0,-0.178,9,0,0.90754,0.90863,0.90754
"McDowell, Graeme",2016,4,240,1,3,3,0,-0.178,9,-1,0.99758,0.99761,0.99758
"McDowell, Graeme",2016,5,455,1,4,5,1,-0.178,9,3,0.0032,0.00324,0.0032
"McDowell, Graeme",2016,5,455,1,4,5,1,-0.178,9,2,0.02505,0.02537,0.02505
"McDowell, Graeme",2016,5,455,1,4,5,1,-0.178,9,1,0.22727,0.22956,0.22727
"McDowell, Graeme",2016,5,455,1,4,5,1,-0.178,9,0,0.86631,0.86781,0.86631
"McDowell, Graeme",2016,5,455,1,4,5,1,-0.178,9,-1,0.99634,0.99639,0.99634
"McDowell, Graeme",2016,6,180,1,3,3,0,-0.178,9,3,0.00304,0.00308,0.00304
"McDowell, Graeme",2016,6,180,1,3,3,0,-0.178,9,2,0.02384,0.02414,0.02384
"McDowell, Graeme",2016,6,180,1,3,3,0,-0.178,9,1,0.21846,0.22069,0.21846
"McDowell, Graeme",2016,6,180,1,3,3,0,-0.178,9,0,0.86031,0.86186,0.86031
"McDowell, Graeme",2016,6,180,1,3,3,0,-0.178,9,-1,0.99615,0.9962,0.99615
"McDowell, Graeme",2016,7,450,1,4,5,1,-0.178,9,3,0.00433,0.00439,0.00433
"McDowell, Graeme",2016,7,450,1,4,5,1,-0.178,9,2,0.03366,0.03408,0.03366
"McDowell, Graeme",2016,7,450,1,4,5,1,-0.178,9,1,0.28502,0.28768,0.28502
"McDowell, Graeme",2016,7,450,1,4,5,1,-0.178,9,0,0.89778,0.89897,0.89778
"McDowell, Graeme",2016,7,450,1,4,5,1,-0.178,9,-1,0.9973,0.99734,0.9973
"McDowell, Graeme",2016,8,570,1,5,4,-1,-0.178,9,3,0.00081,0.00083,0.00081
"McDowell, Graeme",2016,8,570,1,5,4,-1,-0.178,9,2,0.00649,0.00657,0.00649
"McDowell, Graeme",2016,8,570,1,5,4,-1,-0.178,9,1,0.06952,0.07036,0.06952
"McDowell, Graeme",2016,8,570,1,5,4,-1,-0.178,9,0,0.62209,0.62514,0.62209
"McDowell, Graeme",2016,8,570,1,5,4,-1,-0.178,9,-1,0.98576,0.98594,0.98576
"McDowell, Graeme",2016,9,460,1,4,4,0,-0.178,9,3,0.00243,0.00246,0.00243
"McDowell, Graeme",2016,9,460,1,4,4,0,-0.178,9,2,0.01915,0.01939,0.01915
"McDowell, Graeme",2016,9,460,1,4,4,0,-0.178,9,1,0.18263,0.18458,0.18263
"McDowell, Graeme",2016,9,460,1,4,4,0,-0.178,9,0,0.83116,0.83298,0.83116
"McDowell, Graeme",2016,9,460,1,4,4,0,-0.178,9,-1,0.99519,0.99526,0.99519
"McDowell, Graeme",2016,10,495,1,4,5,1,-0.178,9,3,0.00464,0.0047,0.00464
"McDowell, Graeme",2016,10,495,1,4,5,1,-0.178,9,2,0.03599,0.03644,0.03599
"McDowell, Graeme",2016,10,495,1,4,5,1,-0.178,9,1,0.29937,0.3021,0.29937
"McDowell, Graeme",2016,10,495,1,4,5,1,-0.178,9,0,0.90397,0.9051,0.90397
"McDowell, Graeme",2016,10,495,1,4,5,1,-0.178,9,-1,0.99748,0.99751,0.99748
"McDowell, Graeme",2016,11,505,1,4,3,-1,-0.178,9,3,0.00687,0.00696,0.00687
"McDowell, Graeme",2016,11,505,1,4,3,-1,-0.178,9,2,0.0525,0.05315,0.0525
"McDowell, Graeme",2016,11,505,1,4,3,-1,-0.178,9,1,0.38806,0.39115,0.38806
"McDowell, Graeme",2016,11,505,1,4,3,-1,-0.178,9,0,0.93321,0.93401,0.93321
"McDowell, Graeme",2016,11,505,1,4,3,-1,-0.178,9,-1,0.9983,0.99832,0.9983
"McDowell, Graeme",2016,12,155,1,3,3,0,-0.178,9,3,0.00519,0.00526,0.00519
"McDowell, Graeme",2016,12,155,1,3,3,0,-0.178,9,2,0.04009,0.0406,0.04009
"McDowell, Graeme",2016,12,155,1,3,3,0,-0.178,9,1,0.32345,0.3263,0.32345
"McDowell, Graeme",2016,12,155,1,3,3,0,-0.178,9,0,0.9133,0.91432,0.9133
"McDowell, Graeme",2016,12,155,1,3,3,0,-0.178,9,-1,0.99775,0.99778,0.99775
"McDowell, Graeme",2016,13,510,1,5,4,-1,-0.178,9,3,0.00053,0.00054,0.00053
"McDowell, Graeme",2016,13,510,1,5,4,-1,-0.178,9,2,0.00422,0.00428,0.00422
"McDowell, Graeme",2016,13,510,1,5,4,-1,-0.178,9,1,0.04627,0.04684,0.04627
"McDowell, Graeme",2016,13,510,1,5,4,-1,-0.178,9,0,0.51663,0.51987,0.51663
"McDowell, Graeme",2016,13,510,1,5,4,-1,-0.178,9,-1,0.97824,0.97851,0.97824
"McDowell, Graeme",2016,14,440,1,4,4,0,-0.178,9,3,0.00254,0.00257,0.00254
"McDowell, Graeme",2016,14,440,1,4,4,0,-0.178,9,2,0.01995,0.02021,0.01995
"McDowell, Graeme",2016,14,440,1,4,4,0,-0.178,9,1,0.189,0.191,0.189
"McDowell, Graeme",2016,14,440,1,4,4,0,-0.178,9,0,0.83699,0.83876,0.83699
"McDowell, Graeme",2016,14,440,1,4,4,0,-0.178,9,-1,0.99539,0.99545,0.99539
"McDowell, Graeme",2016,15,530,1,5,4,-1,-0.178,9,3,0.00047,0.00048,0.00047
"McDowell, Graeme",2016,15,530,1,5,4,-1,-0.178,9,2,0.00376,0.00381,0.00376
"McDowell, Graeme",2016,15,530,1,5,4,-1,-0.178,9,1,0.04138,0.0419,0.04138
"McDowell, Graeme",2016,15,530,1,5,4,-1,-0.178,9,0,0.48744,0.49069,0.48744
"McDowell, Graeme",2016,15,530,1,5,4,-1,-0.178,9,-1,0.97561,0.97592,0.97561
"McDowell, Graeme",2016,16,170,1,3,3,0,-0.178,9,3,0.00216,0.00218,0.00216
"McDowell, Graeme",2016,16,170,1,3,3,0,-0.178,9,2,0.01701,0.01723,0.01701
"McDowell, Graeme",2016,16,170,1,3,3,0,-0.178,9,1,0.16531,0.16711,0.16531
"McDowell, Graeme",2016,16,170,1,3,3,0,-0.178,9,0,0.81356,0.81552,0.81356
"McDowell, Graeme",2016,16,170,1,3,3,0,-0.178,9,-1,0.99458,0.99465,0.99458
"McDowell, Graeme",2016,17,440,1,4,4,0,-0.178,9,3,0.00315,0.00319,0.00315
"McDowell, Graeme",2016,17,440,1,4,4,0,-0.178,9,2,0.0247,0.02502,0.0247
"McDowell, Graeme",2016,17,440,1,4,4,0,-0.178,9,1,0.22474,0.22701,0.22474
"McDowell, Graeme",2016,17,440,1,4,4,0,-0.178,9,0,0.86463,0.86614,0.86463
"McDowell, Graeme",2016,17,440,1,4,4,0,-0.178,9,-1,0.99629,0.99634,0.99629
"McDowell, Graeme",2016,18,465,1,4,5,1,-0.178,9,3,0.0061,0.00618,0.0061
"McDowell, Graeme",2016,18,465,1,4,5,1,-0.178,9,2,0.04684,0.04742,0.04684
"McDowell, Graeme",2016,18,465,1,4,5,1,-0.178,9,1,0.35998,0.36298,0.35998
"McDowell, Graeme",2016,18,465,1,4,5,1,-0.178,9,0,0.92533,0.92622,0.92533
"McDowell, Graeme",2016,18,465,1,4,5,1,-0.178,9,-1,0.99809,0.99811,0.99809
"McDowell, Graeme",2016,1,445,2,4,4,0,-0.178,9,3,0.00531,0.00538,0.00531
"McDowell, Graeme",2016,1,445,2,4,4,0,-0.178,9,2,0.04098,0.0415,0.04098
"McDowell, Graeme",2016,1,445,2,4,4,0,-0.178,9,1,0.32847,0.33134,0.32847
"McDowell, Graeme",2016,1,445,2,4,4,0,-0.178,9,0,0.91509,0.91609,0.91509
"McDowell, Graeme",2016,1,445,2,4,4,0,-0.178,9,-1,0.9978,0.99783,0.9978
"McDowell, Graeme",2016,2,575,2,5,6,1,-0.178,9,3,0.00081,0.00082,0.00081
"McDowell, Graeme",2016,2,575,2,5,6,1,-0.178,9,2,0.00646,0.00655,0.00646
"McDowell, Graeme",2016,2,575,2,5,6,1,-0.178,9,1,0.06929,0.07014,0.06929
"McDowell, Graeme",2016,2,575,2,5,6,1,-0.178,9,0,0.62126,0.62431,0.62126
"McDowell, Graeme",2016,2,575,2,5,6,1,-0.178,9,-1,0.98571,0.98589,0.98571
"McDowell, Graeme",2016,3,350,2,4,4,0,-0.178,9,3,0.00342,0.00347,0.00342
"McDowell, Graeme",2016,3,350,2,4,4,0,-0.178,9,2,0.02677,0.02711,0.02677
"McDowell, Graeme",2016,3,350,2,4,4,0,-0.178,9,1,0.23946,0.24184,0.23946
"McDowell, Graeme",2016,3,350,2,4,4,0,-0.178,9,0,0.87401,0.87543,0.87401
"McDowell, Graeme",2016,3,350,2,4,4,0,-0.178,9,-1,0.99658,0.99663,0.99658
"McDowell, Graeme",2016,4,240,2,3,4,1,-0.178,9,3,0.00602,0.0061,0.00602
"McDowell, Graeme",2016,4,240,2,3,4,1,-0.178,9,2,0.04629,0.04686,0.04629
"McDowell, Graeme",2016,4,240,2,3,4,1,-0.178,9,1,0.35712,0.36011,0.35712
"McDowell, Graeme",2016,4,240,2,3,4,1,-0.178,9,0,0.92447,0.92537,0.92447
"McDowell, Graeme",2016,4,240,2,3,4,1,-0.178,9,-1,0.99806,0.99809,0.99806
"McDowell, Graeme",2016,5,455,2,4,5,1,-0.178,9,3,0.00305,0.00309,0.00305
"McDowell, Graeme",2016,5,455,2,4,5,1,-0.178,9,2,0.02394,0.02425,0.02394
"McDowell, Graeme",2016,5,455,2,4,5,1,-0.178,9,1,0.21921,0.22144,0.21921
"McDowell, Graeme",2016,5,455,2,4,5,1,-0.178,9,0,0.86084,0.86238,0.86084
"McDowell, Graeme",2016,5,455,2,4,5,1,-0.178,9,-1,0.99617,0.99622,0.99617
"McDowell, Graeme",2016,6,180,2,3,4,1,-0.178,9,3,0.00389,0.00394,0.00389
"McDowell, Graeme",2016,6,180,2,3,4,1,-0.178,9,2,0.03035,0.03074,0.03035
"McDowell, Graeme",2016,6,180,2,3,4,1,-0.178,9,1,0.26378,0.26631,0.26378
"McDowell, Graeme",2016,6,180,2,3,4,1,-0.178,9,0,0.88756,0.88885,0.88756
"McDowell, Graeme",2016,6,180,2,3,4,1,-0.178,9,-1,0.997,0.99704,0.997
"McDowell, Graeme",2016,7,450,2,4,4,0,-0.178,9,3,0.0053,0.00537,0.0053
"McDowell, Graeme",2016,7,450,2,4,4,0,-0.178,9,2,0.04091,0.04142,0.04091
"McDowell, Graeme",2016,7,450,2,4,4,0,-0.178,9,1,0.32807,0.33094,0.32807
"McDowell, Graeme",2016,7,450,2,4,4,0,-0.178,9,0,0.91495,0.91595,0.91495
"McDowell, Graeme",2016,7,450,2,4,4,0,-0.178,9,-1,0.99779,0.99782,0.99779
"McDowell, Graeme",2016,8,570,2,5,5,0,-0.178,9,3,0.00105,0.00106,0.00105
"McDowell, Graeme",2016,8,570,2,5,5,0,-0.178,9,2,0.00834,0.00845,0.00834
"McDowell, Graeme",2016,8,570,2,5,5,0,-0.178,9,1,0.08783,0.08887,0.08783
"McDowell, Graeme",2016,8,570,2,5,5,0,-0.178,9,0,0.67962,0.68244,0.67962
"McDowell, Graeme",2016,8,570,2,5,5,0,-0.178,9,-1,0.98892,0.98906,0.98892
"McDowell, Graeme",2016,9,460,2,4,4,0,-0.178,9,3,0.00452,0.00458,0.00452
"McDowell, Graeme",2016,9,460,2,4,4,0,-0.178,9,2,0.03506,0.0355,0.03506
"McDowell, Graeme",2016,9,460,2,4,4,0,-0.178,9,1,0.29374,0.29644,0.29374
"McDowell, Graeme",2016,9,460,2,4,4,0,-0.178,9,0,0.90161,0.90275,0.90161
"McDowell, Graeme",2016,9,460,2,4,4,0,-0.178,9,-1,0.99741,0.99745,0.99741
"McDowell, Graeme",2016,10,495,2,4,5,1,-0.178,9,3,0.00368,0.00373,0.00368
"McDowell, Graeme",2016,10,495,2,4,5,1,-0.178,9,2,0.02876,0.02912,0.02876
"McDowell, Graeme",2016,10,495,2,4,5,1,-0.178,9,1,0.25313,0.2556,0.25313
"McDowell, Graeme",2016,10,495,2,4,5,1,-0.178,9,0,0.8819,0.88325,0.8819
"McDowell, Graeme",2016,10,495,2,4,5,1,-0.178,9,-1,0.99683,0.99687,0.99683
"McDowell, Graeme",2016,11,505,2,4,6,2,-0.178,9,3,0.00645,0.00653,0.00645
"McDowell, Graeme",2016,11,505,2,4,6,2,-0.178,9,2,0.04942,0.05003,0.04942
"McDowell, Graeme",2016,11,505,2,4,6,2,-0.178,9,1,0.37307,0.37611,0.37307
"McDowell, Graeme",2016,11,505,2,4,6,2,-0.178,9,0,0.92913,0.92998,0.92913
"McDowell, Graeme",2016,11,505,2,4,6,2,-0.178,9,-1,0.99819,0.99821,0.99819
"McDowell, Graeme",2016,12,155,2,3,3,0,-0.178,9,3,0.00412,0.00417,0.00412
"McDowell, Graeme",2016,12,155,2,3,3,0,-0.178,9,2,0.03203,0.03243,0.03203
"McDowell, Graeme",2016,12,155,2,3,3,0,-0.178,9,1,0.2747,0.27729,0.2747
"McDowell, Graeme",2016,12,155,2,3,3,0,-0.178,9,0,0.89298,0.89422,0.89298
"McDowell, Graeme",2016,12,155,2,3,3,0,-0.178,9,-1,0.99716,0.9972,0.99716
"McDowell, Graeme",2016,13,510,2,5,4,-1,-0.178,9,3,0.00067,0.00068,0.00067
"McDowell, Graeme",2016,13,510,2,5,4,-1,-0.178,9,2,0.00534,0.0054,0.00534
"McDowell, Graeme",2016,13,510,2,5,4,-1,-0.178,9,1,0.05785,0.05856,0.05785
"McDowell, Graeme",2016,13,510,2,5,4,-1,-0.178,9,0,0.57496,0.57814,0.57496
"McDowell, Graeme",2016,13,510,2,5,4,-1,-0.178,9,-1,0.98273,0.98295,0.98273
"McDowell, Graeme",2016,14,440,2,4,5,1,-0.178,9,3,0.00344,0.00349,0.00344
"McDowell, Graeme",2016,14,440,2,4,5,1,-0.178,9,2,0.0269,0.02724,0.0269
"McDowell, Graeme",2016,14,440,2,4,5,1,-0.178,9,1,0.24036,0.24274,0.24036
"McDowell, Graeme",2016,14,440,2,4,5,1,-0.178,9,0,0.87455,0.87597,0.87455
"McDowell, Graeme",2016,14,440,2,4,5,1,-0.178,9,-1,0.9966,0.99664,0.9966
"McDowell, Graeme",2016,15,530,2,5,5,0,-0.178,9,3,0.00092,0.00093,0.00092
"McDowell, Graeme",2016,15,530,2,5,5,0,-0.178,9,2,0.0073,0.00739,0.0073
"McDowell, Graeme",2016,15,530,2,5,5,0,-0.178,9,1,0.07759,0.07853,0.07759
"McDowell, Graeme",2016,15,530,2,5,5,0,-0.178,9,0,0.64953,0.65249,0.64953
"McDowell, Graeme",2016,15,530,2,5,5,0,-0.178,9,-1,0.98733,0.9875,0.98733
"McDowell, Graeme",2016,16,170,2,3,3,0,-0.178,9,3,0.00293,0.00297,0.00293
"McDowell, Graeme",2016,16,170,2,3,3,0,-0.178,9,2,0.023,0.02329,0.023
"McDowell, Graeme",2016,16,170,2,3,3,0,-0.178,9,1,0.21226,0.21444,0.21226
"McDowell, Graeme",2016,16,170,2,3,3,0,-0.178,9,0,0.85584,0.85743,0.85584
"McDowell, Graeme",2016,16,170,2,3,3,0,-0.178,9,-1,0.99601,0.99606,0.99601
"McDowell, Graeme",2016,17,440,2,4,5,1,-0.178,9,3,0.00332,0.00336,0.00332
"McDowell, Graeme",2016,17,440,2,4,5,1,-0.178,9,2,0.02594,0.02627,0.02594
"McDowell, Graeme",2016,17,440,2,4,5,1,-0.178,9,1,0.23363,0.23597,0.23363
"McDowell, Graeme",2016,17,440,2,4,5,1,-0.178,9,0,0.87041,0.87187,0.87041
"McDowell, Graeme",2016,17,440,2,4,5,1,-0.178,9,-1,0.99647,0.99652,0.99647
"McDowell, Graeme",2016,18,465,2,4,5,1,-0.178,9,3,0.00228,0.00231,0.00228
"McDowell, Graeme",2016,18,465,2,4,5,1,-0.178,9,2,0.01797,0.0182,0.01797
"McDowell, Graeme",2016,18,465,2,4,5,1,-0.178,9,1,0.17315,0.17501,0.17315
"McDowell, Graeme",2016,18,465,2,4,5,1,-0.178,9,0,0.82186,0.82376,0.82186
"McDowell, Graeme",2016,18,465,2,4,5,1,-0.178,9,-1,0.99487,0.99494,0.99487
"McDowell, Graeme",2016,1,445,3,4,.,.,-0.178,9,3,0.00664,0.00673,0.00664
"McDowell, Graeme",2016,1,445,3,4,.,.,-0.178,9,2,0.05083,0.05146,0.05083
"McDowell, Graeme",2016,1,445,3,4,.,.,-0.178,9,1,0.38,0.38306,0.38
"McDowell, Graeme",2016,1,445,3,4,.,.,-0.178,9,0,0.93105,0.93188,0.93105
"McDowell, Graeme",2016,1,445,3,4,.,.,-0.178,9,-1,0.99824,0.99827,0.99824
"McDowell, Graeme",2016,2,575,3,5,.,.,-0.178,9,3,0.00076,0.00077,0.00076
"McDowell, Graeme",2016,2,575,3,5,.,.,-0.178,9,2,0.00604,0.00612,0.00604
"McDowell, Graeme",2016,2,575,3,5,.,.,-0.178,9,1,0.06506,0.06585,0.06506
"McDowell, Graeme",2016,2,575,3,5,.,.,-0.178,9,0,0.60523,0.60832,0.60523
"McDowell, Graeme",2016,2,575,3,5,.,.,-0.178,9,-1,0.98473,0.98492,0.98473
"McDowell, Graeme",2016,3,350,3,4,.,.,-0.178,9,3,0.00099,0.001,0.00099
"McDowell, Graeme",2016,3,350,3,4,.,.,-0.178,9,2,0.00785,0.00796,0.00785
"McDowell, Graeme",2016,3,350,3,4,.,.,-0.178,9,1,0.08307,0.08407,0.08307
"McDowell, Graeme",2016,3,350,3,4,.,.,-0.178,9,0,0.66624,0.66912,0.66624
"McDowell, Graeme",2016,3,350,3,4,.,.,-0.178,9,-1,0.98823,0.98838,0.98823
"McDowell, Graeme",2016,4,240,3,3,.,.,-0.178,9,3,0.00707,0.00716,0.00707
"McDowell, Graeme",2016,4,240,3,3,.,.,-0.178,9,2,0.05392,0.05459,0.05392
"McDowell, Graeme",2016,4,240,3,3,.,.,-0.178,9,1,0.39481,0.39792,0.39481
"McDowell, Graeme",2016,4,240,3,3,.,.,-0.178,9,0,0.93495,0.93574,0.93495
"McDowell, Graeme",2016,4,240,3,3,.,.,-0.178,9,-1,0.99835,0.99837,0.99835
"McDowell, Graeme",2016,5,455,3,4,.,.,-0.178,9,3,0.0044,0.00446,0.0044
"McDowell, Graeme",2016,5,455,3,4,.,.,-0.178,9,2,0.03417,0.0346,0.03417
"McDowell, Graeme",2016,5,455,3,4,.,.,-0.178,9,1,0.28821,0.29088,0.28821
"McDowell, Graeme",2016,5,455,3,4,.,.,-0.178,9,0,0.8992,0.90037,0.8992
"McDowell, Graeme",2016,5,455,3,4,.,.,-0.178,9,-1,0.99734,0.99738,0.99734
"McDowell, Graeme",2016,6,180,3,3,.,.,-0.178,9,3,0.0024,0.00243,0.0024
"McDowell, Graeme",2016,6,180,3,3,.,.,-0.178,9,2,0.01892,0.01916,0.01892
"McDowell, Graeme",2016,6,180,3,3,.,.,-0.178,9,1,0.18079,0.18272,0.18079
"McDowell, Graeme",2016,6,180,3,3,.,.,-0.178,9,0,0.82942,0.83125,0.82942
"McDowell, Graeme",2016,6,180,3,3,.,.,-0.178,9,-1,0.99513,0.9952,0.99513
"McDowell, Graeme",2016,7,450,3,4,.,.,-0.178,9,3,0.00813,0.00823,0.00813
"McDowell, Graeme",2016,7,450,3,4,.,.,-0.178,9,2,0.06156,0.06231,0.06156
"McDowell, Graeme",2016,7,450,3,4,.,.,-0.178,9,1,0.42883,0.43201,0.42883
"McDowell, Graeme",2016,7,450,3,4,.,.,-0.178,9,0,0.94299,0.94369,0.94299
"McDowell, Graeme",2016,7,450,3,4,.,.,-0.178,9,-1,0.99856,0.99858,0.99856
"McDowell, Graeme",2016,8,570,3,5,.,.,-0.178,9,3,0.00081,0.00082,0.00081
"McDowell, Graeme",2016,8,570,3,5,.,.,-0.178,9,2,0.00642,0.00651,0.00642
"McDowell, Graeme",2016,8,570,3,5,.,.,-0.178,9,1,0.06889,0.06972,0.06889
"McDowell, Graeme",2016,8,570,3,5,.,.,-0.178,9,0,0.61977,0.62283,0.61977
"McDowell, Graeme",2016,8,570,3,5,.,.,-0.178,9,-1,0.98562,0.98581,0.98562
"McDowell, Graeme",2016,9,460,3,4,.,.,-0.178,9,3,0.00233,0.00236,0.00233
"McDowell, Graeme",2016,9,460,3,4,.,.,-0.178,9,2,0.01834,0.01858,0.01834
"McDowell, Graeme",2016,9,460,3,4,.,.,-0.178,9,1,0.17617,0.17806,0.17617
"McDowell, Graeme",2016,9,460,3,4,.,.,-0.178,9,0,0.82491,0.82678,0.82491
"McDowell, Graeme",2016,9,460,3,4,.,.,-0.178,9,-1,0.99498,0.99504,0.99498
"McDowell, Graeme",2016,10,495,3,4,.,.,-0.178,9,3,0.00379,0.00383,0.00379
"McDowell, Graeme",2016,10,495,3,4,.,.,-0.178,9,2,0.02953,0.0299,0.02953
"McDowell, Graeme",2016,10,495,3,4,.,.,-0.178,9,1,0.25831,0.26081,0.25831
"McDowell, Graeme",2016,10,495,3,4,.,.,-0.178,9,0,0.8847,0.88602,0.8847
"McDowell, Graeme",2016,10,495,3,4,.,.,-0.178,9,-1,0.99691,0.99695,0.99691
"McDowell, Graeme",2016,11,505,3,4,.,.,-0.178,9,3,0.005,0.00507,0.005
"McDowell, Graeme",2016,11,505,3,4,.,.,-0.178,9,2,0.0387,0.03919,0.0387
"McDowell, Graeme",2016,11,505,3,4,.,.,-0.178,9,1,0.31545,0.31827,0.31545
"McDowell, Graeme",2016,11,505,3,4,.,.,-0.178,9,0,0.91034,0.91139,0.91034
"McDowell, Graeme",2016,11,505,3,4,.,.,-0.178,9,-1,0.99766,0.99769,0.99766
"McDowell, Graeme",2016,12,155,3,3,.,.,-0.178,9,3,0.00236,0.00239,0.00236
"McDowell, Graeme",2016,12,155,3,3,.,.,-0.178,9,2,0.01858,0.01882,0.01858
"McDowell, Graeme",2016,12,155,3,3,.,.,-0.178,9,1,0.17808,0.17999,0.17808
"McDowell, Graeme",2016,12,155,3,3,.,.,-0.178,9,0,0.8268,0.82865,0.8268
"McDowell, Graeme",2016,12,155,3,3,.,.,-0.178,9,-1,0.99504,0.99511,0.99504
"McDowell, Graeme",2016,13,510,3,5,.,.,-0.178,9,3,0.0005,0.00051,0.0005
"McDowell, Graeme",2016,13,510,3,5,.,.,-0.178,9,2,0.00402,0.00407,0.00402
"McDowell, Graeme",2016,13,510,3,5,.,.,-0.178,9,1,0.04416,0.04471,0.04416
"McDowell, Graeme",2016,13,510,3,5,.,.,-0.178,9,0,0.50442,0.50767,0.50442
"McDowell, Graeme",2016,13,510,3,5,.,.,-0.178,9,-1,0.97717,0.97746,0.97717
"McDowell, Graeme",2016,14,440,3,4,.,.,-0.178,9,3,0.0029,0.00294,0.0029
"McDowell, Graeme",2016,14,440,3,4,.,.,-0.178,9,2,0.02276,0.02305,0.02276
"McDowell, Graeme",2016,14,440,3,4,.,.,-0.178,9,1,0.21046,0.21262,0.21046
"McDowell, Graeme",2016,14,440,3,4,.,.,-0.178,9,0,0.8545,0.85611,0.8545
"McDowell, Graeme",2016,14,440,3,4,.,.,-0.178,9,-1,0.99597,0.99602,0.99597
"McDowell, Graeme",2016,15,530,3,5,.,.,-0.178,9,3,0.00106,0.00108,0.00106
"McDowell, Graeme",2016,15,530,3,5,.,.,-0.178,9,2,0.00844,0.00855,0.00844
