name,year,hole,yardage,round,par,score,rtp_score,fairway,green,bunker,sand_save,scrambling,putts,par3,par4,par5,sg_approach,sg_around,sg_tee,sg_putt,sg_total,total_score,no_holes,avg_round_score,rank,no_masters,OWGR_april,OWGR_feb,rtp_score_grouped,time,round_hole,round_hole_time,round_year,no_masters_category,OWGR_change,Level,P(.) with player effects,P(.) with no player effects
"DeChambeau, Bryson",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,15,195,6048,1,0.049,1,0.29326,0.29326
"DeChambeau, Bryson",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,15,195,6048,1,0.049,0,0.94031,0.94031
"DeChambeau, Bryson",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,20,260,8064,1,0.049,2,0.01807,0.01807
"DeChambeau, Bryson",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,20,260,8064,1,0.049,1,0.2254,0.2254
"DeChambeau, Bryson",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,20,260,8064,1,0.049,0,0.91699,0.91699
"Donaldson, Jamie",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,5,65,2016,2,-0.0841,2,0.01526,0.01526
"Donaldson, Jamie",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,5,65,2016,2,-0.0841,1,0.19679,0.19679
"Donaldson, Jamie",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,5,65,2016,2,-0.0841,0,0.90292,0.90292
"Donaldson, Jamie",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,10,130,4032,2,-0.0841,2,0.01465,0.01465
"Donaldson, Jamie",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,10,130,4032,2,-0.0841,1,0.19035,0.19035
"Donaldson, Jamie",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,10,130,4032,2,-0.0841,0,0.89924,0.89924
"Donaldson, Jamie",2016,5,455,3,4,4,0,0,0,0,0,1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,15,195,6048,2,-0.0841,2,0.02801,0.02801
"Donaldson, Jamie",2016,5,455,3,4,4,0,0,0,0,0,1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,15,195,6048,2,-0.0841,1,0.31301,0.31301
"Donaldson, Jamie",2016,5,455,3,4,4,0,0,0,0,0,1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,15,195,6048,2,-0.0841,0,0.94534,0.94534
"Donaldson, Jamie",2016,5,455,4,4,6,2,1,0,0,0,0,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,20,260,8064,2,-0.0841,2,0.01981,0.01981
"Donaldson, Jamie",2016,5,455,4,4,6,2,1,0,0,0,0,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,20,260,8064,2,-0.0841,1,0.24214,0.24214
"Donaldson, Jamie",2016,5,455,4,4,6,2,1,0,0,0,0,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,20,260,8064,2,-0.0841,0,0.92383,0.92383
"Dubuisson, Victor",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,5,65,2016,2,-0.3191,2,0.01839,0.01839
"Dubuisson, Victor",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,5,65,2016,2,-0.3191,1,0.22846,0.22846
"Dubuisson, Victor",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,5,65,2016,2,-0.3191,0,0.91831,0.91831
"Dubuisson, Victor",2016,5,455,2,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,10,130,4032,2,-0.3191,2,0.01765,0.01765
"Dubuisson, Victor",2016,5,455,2,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,10,130,4032,2,-0.3191,1,0.22126,0.22126
"Dubuisson, Victor",2016,5,455,2,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,10,130,4032,2,-0.3191,0,0.91515,0.91515
"Dubuisson, Victor",2016,5,455,3,4,5,1,0,1,0,0,-1,3,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,15,195,6048,2,-0.3191,2,0.03366,0.03366
"Dubuisson, Victor",2016,5,455,3,4,5,1,0,1,0,0,-1,3,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,15,195,6048,2,-0.3191,1,0.3551,0.3551
"Dubuisson, Victor",2016,5,455,3,4,5,1,0,1,0,0,-1,3,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,15,195,6048,2,-0.3191,0,0.95434,0.95434
"Dubuisson, Victor",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,20,260,8064,2,-0.3191,2,0.02384,0.02384
"Dubuisson, Victor",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,20,260,8064,2,-0.3191,1,0.27857,0.27857
"Dubuisson, Victor",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,20,260,8064,2,-0.3191,0,0.93614,0.93614
"Dufner, Jason",2016,5,455,1,4,5,1,0,0,1,0,0,1,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,5,65,2016,2,0.034,2,0.01261,0.01261
"Dufner, Jason",2016,5,455,1,4,5,1,0,0,1,0,0,1,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,5,65,2016,2,0.034,1,0.16801,0.16801
"Dufner, Jason",2016,5,455,1,4,5,1,0,0,1,0,0,1,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,5,65,2016,2,0.034,0,0.88461,0.88461
"Dufner, Jason",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,10,130,4032,2,0.034,2,0.01211,0.01211
"Dufner, Jason",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,10,130,4032,2,0.034,1,0.16232,0.16232
"Dufner, Jason",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,10,130,4032,2,0.034,0,0.88032,0.88032
"Dufner, Jason",2016,5,455,3,4,.,.,0,0,1,0,0,1,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,15,195,6048,2,0.034,2,0.0232,0.0232
"Dufner, Jason",2016,5,455,3,4,.,.,0,0,1,0,0,1,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,15,195,6048,2,0.034,1,0.273,0.273
"Dufner, Jason",2016,5,455,3,4,.,.,0,0,1,0,0,1,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,15,195,6048,2,0.034,0,0.93445,0.93445
"Dufner, Jason",2016,5,455,4,4,.,.,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,20,260,8064,2,0.034,2,0.01638,0.01638
"Dufner, Jason",2016,5,455,4,4,.,.,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,20,260,8064,2,0.034,1,0.20844,0.20844
"Dufner, Jason",2016,5,455,4,4,.,.,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,20,260,8064,2,0.034,0,0.90906,0.90906
"Els, Ernie",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,5,65,2016,2,-0.0946,2,0.0149,0.0149
"Els, Ernie",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,5,65,2016,2,-0.0946,1,0.19293,0.19293
"Els, Ernie",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,5,65,2016,2,-0.0946,0,0.90074,0.90074
"Els, Ernie",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,10,130,4032,2,-0.0946,2,0.0143,0.0143
"Els, Ernie",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,10,130,4032,2,-0.0946,1,0.18658,0.18658
"Els, Ernie",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,10,130,4032,2,-0.0946,0,0.89699,0.89699
"Els, Ernie",2016,5,455,3,4,.,.,1,1,0,0,-1,1,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,15,195,6048,2,-0.0946,2,0.02735,0.02735
"Els, Ernie",2016,5,455,3,4,.,.,1,1,0,0,-1,1,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,15,195,6048,2,-0.0946,1,0.30773,0.30773
"Els, Ernie",2016,5,455,3,4,.,.,1,1,0,0,-1,1,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,15,195,6048,2,-0.0946,0,0.94406,0.94406
"Els, Ernie",2016,5,455,4,4,.,.,0,1,0,0,-1,2,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,20,260,8064,2,-0.0946,2,0.01934,0.01934
"Els, Ernie",2016,5,455,4,4,.,.,0,1,0,0,-1,2,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,20,260,8064,2,-0.0946,1,0.23764,0.23764
"Els, Ernie",2016,5,455,4,4,.,.,0,1,0,0,-1,2,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,20,260,8064,2,-0.0946,0,0.92208,0.92208
"English, Harris",2016,5,455,1,4,5,1,1,0,1,0,0,2,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,5,65,2016,1,0.0404,2,0.01329,0.01329
"English, Harris",2016,5,455,1,4,5,1,1,0,1,0,0,2,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,5,65,2016,1,0.0404,1,0.17552,0.17552
"English, Harris",2016,5,455,1,4,5,1,1,0,1,0,0,2,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,5,65,2016,1,0.0404,0,0.88989,0.88989
"English, Harris",2016,5,455,2,4,4,0,0,0,0,0,1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,10,130,4032,1,0.0404,2,0.01276,0.01276
"English, Harris",2016,5,455,2,4,4,0,0,0,0,0,1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,10,130,4032,1,0.0404,1,0.16962,0.16962
"English, Harris",2016,5,455,2,4,4,0,0,0,0,0,1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,10,130,4032,1,0.0404,0,0.88577,0.88577
"English, Harris",2016,5,455,3,4,5,1,1,0,0,0,0,2,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,15,195,6048,1,0.0404,2,0.02443,0.02443
"English, Harris",2016,5,455,3,4,5,1,1,0,0,0,0,2,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,15,195,6048,1,0.0404,1,0.2836,0.2836
"English, Harris",2016,5,455,3,4,5,1,1,0,0,0,0,2,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,15,195,6048,1,0.0404,0,0.93761,0.93761
"English, Harris",2016,5,455,4,4,4,0,1,0,0,0,1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,20,260,8064,1,0.0404,2,0.01726,0.01726
"English, Harris",2016,5,455,4,4,4,0,1,0,0,0,1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,20,260,8064,1,0.0404,1,0.21728,0.21728
"English, Harris",2016,5,455,4,4,4,0,1,0,0,0,1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,20,260,8064,1,0.0404,0,0.91333,0.91333
"Fitzpatrick, Matthew",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,5,65,2016,1,-0.1135,2,0.01553,0.01553
"Fitzpatrick, Matthew",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,5,65,2016,1,-0.1135,1,0.19962,0.19962
"Fitzpatrick, Matthew",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,5,65,2016,1,-0.1135,0,0.90447,0.90447
"Fitzpatrick, Matthew",2016,5,455,2,4,5,1,1,1,0,0,-1,3,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,10,130,4032,1,-0.1135,2,0.01491,0.01491
"Fitzpatrick, Matthew",2016,5,455,2,4,5,1,1,1,0,0,-1,3,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,10,130,4032,1,-0.1135,1,0.1931,0.1931
"Fitzpatrick, Matthew",2016,5,455,2,4,5,1,1,1,0,0,-1,3,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,10,130,4032,1,-0.1135,0,0.90084,0.90084
"Fitzpatrick, Matthew",2016,5,455,3,4,3,-1,1,1,0,0,-1,1,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,15,195,6048,1,-0.1135,2,0.0285,0.0285
"Fitzpatrick, Matthew",2016,5,455,3,4,3,-1,1,1,0,0,-1,1,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,15,195,6048,1,-0.1135,1,0.31684,0.31684
"Fitzpatrick, Matthew",2016,5,455,3,4,3,-1,1,1,0,0,-1,1,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,15,195,6048,1,-0.1135,0,0.94626,0.94626
"Fitzpatrick, Matthew",2016,5,455,4,4,4,0,0,0,0,0,1,1,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,20,260,8064,1,-0.1135,2,0.02016,0.02016
"Fitzpatrick, Matthew",2016,5,455,4,4,4,0,0,0,0,0,1,1,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,20,260,8064,1,-0.1135,1,0.24542,0.24542
"Fitzpatrick, Matthew",2016,5,455,4,4,4,0,0,0,0,0,1,1,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,20,260,8064,1,-0.1135,0,0.92507,0.92507
"Fowler, Rickie",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,5,65,2016,2,-0.3564,2,0.01233,0.01233
"Fowler, Rickie",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,5,65,2016,2,-0.3564,1,0.16485,0.16485
"Fowler, Rickie",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,5,65,2016,2,-0.3564,0,0.88226,0.88226
"Fowler, Rickie",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,10,130,4032,2,-0.3564,2,0.01184,0.01184
"Fowler, Rickie",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,10,130,4032,2,-0.3564,1,0.15924,0.15924
"Fowler, Rickie",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,10,130,4032,2,-0.3564,0,0.8779,0.8779
"Fowler, Rickie",2016,5,455,3,4,.,.,1,1,0,0,-1,1,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,15,195,6048,2,-0.3564,2,0.02269,0.02269
"Fowler, Rickie",2016,5,455,3,4,.,.,1,1,0,0,-1,1,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,15,195,6048,2,-0.3564,1,0.2685,0.2685
"Fowler, Rickie",2016,5,455,3,4,.,.,1,1,0,0,-1,1,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,15,195,6048,2,-0.3564,0,0.93304,0.93304
"Fowler, Rickie",2016,5,455,4,4,.,.,1,1,0,0,-1,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,20,260,8064,2,-0.3564,2,0.01602,0.01602
"Fowler, Rickie",2016,5,455,4,4,.,.,1,1,0,0,-1,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,20,260,8064,2,-0.3564,1,0.2047,0.2047
"Fowler, Rickie",2016,5,455,4,4,.,.,1,1,0,0,-1,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,20,260,8064,2,-0.3564,0,0.90716,0.90716
"Garcia, Sergio",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,5,65,2016,2,0.215,2,0.01327,0.01327
"Garcia, Sergio",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,5,65,2016,2,0.215,1,0.17531,0.17531
"Garcia, Sergio",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,5,65,2016,2,0.215,0,0.88975,0.88975
"Garcia, Sergio",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,10,130,4032,2,0.215,2,0.01274,0.01274
"Garcia, Sergio",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,10,130,4032,2,0.215,1,0.16942,0.16942
"Garcia, Sergio",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,10,130,4032,2,0.215,0,0.88563,0.88563
"Garcia, Sergio",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,15,195,6048,2,0.215,2,0.02439,0.02439
"Garcia, Sergio",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,15,195,6048,2,0.215,1,0.28331,0.28331
"Garcia, Sergio",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,15,195,6048,2,0.215,0,0.93753,0.93753
"Garcia, Sergio",2016,5,455,4,4,6,2,0,0,0,0,0,3,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,20,260,8064,2,0.215,2,0.01723,0.01723
"Garcia, Sergio",2016,5,455,4,4,6,2,0,0,0,0,0,3,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,20,260,8064,2,0.215,1,0.21704,0.21704
"Garcia, Sergio",2016,5,455,4,4,6,2,0,0,0,0,0,3,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,20,260,8064,2,0.215,0,0.91322,0.91322
"Gomez, Fabian",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,5,65,2016,1,-0.0646,2,0.01473,0.01473
"Gomez, Fabian",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,5,65,2016,1,-0.0646,1,0.19121,0.19121
"Gomez, Fabian",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,5,65,2016,1,-0.0646,0,0.89975,0.89975
"Gomez, Fabian",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,10,130,4032,1,-0.0646,2,0.01415,0.01415
"Gomez, Fabian",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,10,130,4032,1,-0.0646,1,0.1849,0.1849
"Gomez, Fabian",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,10,130,4032,1,-0.0646,0,0.89596,0.89596
"Gomez, Fabian",2016,5,455,3,4,.,.,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,15,195,6048,1,-0.0646,2,0.02706,0.02706
"Gomez, Fabian",2016,5,455,3,4,.,.,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,15,195,6048,1,-0.0646,1,0.30538,0.30538
"Gomez, Fabian",2016,5,455,3,4,.,.,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,15,195,6048,1,-0.0646,0,0.94347,0.94347
"Gomez, Fabian",2016,5,455,4,4,.,.,1,1,0,0,-1,2,3.04,4.1,4.66,-0.289,0.03,0.009,0.213,-0.037,157,36,78.5,76.5,1,2.1244,2.189,.,12,20,260,8064,1,-0.0646,2,0.01913,0.01913
